,customerid,productid,rate,year,month
79274,103726,57,4,2020,11
79275,103834,107,1,2020,11
79276,103822,405,2,2020,11
79277,103883,63,5,2020,11
79278,103961,24,2,2020,11
79279,103749,254,1,2020,12
79280,103629,487,5,2020,12
79281,103763,616,1,2020,12
79282,103558,77,2,2020,12
79283,103523,335,1,2020,12
79284,103359,244,4,2020,12
79285,103602,37,4,2020,12
79286,103544,402,5,2020,12
79287,103367,457,2,2020,12
79288,103982,216,5,2020,12
79289,103910,423,1,2020,12
79290,103960,536,4,2020,12
79291,103430,446,4,2020,12
79292,103988,332,5,2020,12
79293,103653,662,4,2020,12
79294,103503,230,1,2020,12
79295,103309,29,3,2020,12
79296,103491,633,4,2021,1
79297,103862,383,2,2021,1
79298,103510,675,5,2021,1
79299,103834,262,1,2021,1
79300,103834,85,1,2021,1
79301,103557,185,5,2021,1
79302,103491,263,5,2021,1
79303,103463,425,1,2021,1
79304,103348,90,4,2021,1
79305,103367,369,3,2021,1
79306,103512,482,1,2021,1
79307,103996,60,2,2021,1
79308,103463,537,3,2021,1
79309,103878,373,3,2021,2
79310,103602,49,5,2021,2
79311,103768,95,3,2021,2
79312,103454,373,1,2021,2
79313,103491,235,4,2021,2
79314,103467,454,5,2021,2
79315,103336,364,1,2021,2
79316,103576,531,1,2021,2
79317,103845,365,4,2021,2
79318,103884,92,5,2021,2
79319,103557,521,5,2021,2
79320,103822,418,2,2021,2
79321,103701,171,3,2021,2
79322,103641,313,5,2021,2
79323,103516,88,4,2021,3
79324,103359,630,4,2021,3
79325,103763,639,1,2021,3
79326,103441,661,2,2021,3
79327,103821,94,2,2021,3
79328,103600,420,2,2021,3
79329,103505,94,2,2021,3
79330,103780,434,1,2021,3
79331,103410,120,3,2021,3
79332,103383,81,1,2021,3
79333,103395,411,1,2021,4
79334,103896,172,5,2021,4
79335,103703,691,5,2021,4
79336,103659,321,1,2021,4
79337,103961,54,4,2021,4
79338,103510,230,5,2021,4
79339,103379,475,5,2021,5
79340,103416,427,2,2021,5
79341,103755,35,2,2021,5
79342,103970,358,3,2021,5
79343,103713,11,1,2021,5
79344,103435,51,2,2021,5
79345,103845,501,4,2021,5
79346,15018,60,4,2021,5
79347,103765,619,5,2021,6
79348,103878,174,4,2021,6
79349,103586,189,4,2021,6
79350,103523,84,5,2021,6
79351,103466,666,4,2021,6
79352,103988,27,5,2021,6
79353,103911,152,5,2021,6
79354,103996,619,5,2021,6
79355,103606,138,4,2021,7
79356,103396,667,2,2021,7
79357,103329,341,4,2021,7
79358,103383,80,3,2021,7
79359,103749,138,1,2021,7
79360,103959,502,2,2021,7
79361,103834,677,4,2021,7
79362,103858,665,1,2021,7
79363,103523,19,5,2021,7
79364,103656,587,4,2021,7
79365,103996,31,4,2021,7
79366,103831,680,1,2021,7
79367,103982,370,5,2021,7
79368,103856,624,4,2021,7
79369,103852,139,4,2021,7
79370,103500,521,2,2021,8
79371,103602,193,4,2021,8
79372,103954,141,2,2021,8
79373,103372,8,2,2021,8
79374,103656,494,4,2021,8
79375,103763,128,1,2021,8
79376,103867,68,4,2021,8
79377,103960,433,4,2021,9
79378,103873,483,1,2021,9
79379,103327,355,1,2021,9
79380,103758,649,5,2021,9
79381,103707,247,4,2021,9
79382,103587,380,5,2021,9
79383,103641,108,1,2021,9
79384,103654,25,1,2021,9
79385,103741,660,3,2021,9
79386,103627,661,1,2021,9
79387,103780,563,2,2021,9
79388,103523,195,5,2021,9
79389,103890,620,4,2021,10
79390,103377,430,5,2021,10
79391,103883,200,5,2021,10
79392,103987,228,5,2021,10
79393,103392,616,1,2021,10
79394,103765,650,5,2021,10
79395,13879,72,2,2021,10
79396,103962,260,2,2021,10
79397,103809,658,1,2021,10
79398,103890,169,5,2021,10
79399,103515,208,5,2021,10
79400,103487,646,1,2021,11
79401,103812,344,2,2021,11
79402,103971,415,5,2021,11
79403,103643,650,1,2021,11
79404,103425,417,5,2021,11
79405,103672,551,5,2021,11
79406,103629,103,5,2021,11
79407,103377,559,5,2021,11
79408,103567,140,1,2021,11
79409,103524,44,5,2021,11
79410,103430,41,2,2021,11
79411,103736,202,3,2021,11
79412,103395,471,1,2021,11
79413,103401,124,4,2021,11
79414,13874,328,4,2021,11
79415,103954,52,2,2021,12
79416,15202,26,1,2021,12
79417,103510,426,2,2021,12
79418,103505,517,2,2021,12
79419,103880,491,2,2021,12
79420,103372,357,3,2021,12
79421,103670,674,2,2021,12
79422,103838,224,5,2021,12
79423,13879,362,2,2021,12
79424,103406,59,3,2021,12
79425,22881,330,4,2021,12
79426,103701,640,3,2021,12
79427,103600,78,1,2021,12
79428,103443,43,2,2021,12
79429,103369,165,5,2022,1
79430,103702,141,5,2022,1
79431,103528,292,2,2022,1
79432,103387,182,5,2022,1
79433,103911,558,5,2022,1
79434,103911,94,5,2022,1
79435,103393,158,4,2022,1
79436,103553,517,1,2022,2
79437,103862,644,2,2022,2
79438,103423,435,2,2022,2
79439,103362,605,4,2022,2
79440,103557,258,5,2022,2
79441,103883,239,5,2022,2
79442,103509,327,5,2022,2
79443,103845,194,4,2022,2
79444,103576,676,4,2022,2
79445,103957,539,4,2022,3
79446,103842,678,4,2022,3
79447,103880,267,4,2022,3
79448,103606,555,3,2022,3
79449,103758,278,3,2022,3
79450,23448,461,5,2022,3
79451,103496,398,3,2022,3
79452,103310,17,1,2017,12
79453,103308,346,5,2018,1
79454,103890,200,4,2018,1
79455,103873,2,4,2018,1
79456,103768,317,3,2018,1
79457,103884,389,4,2018,1
79458,103617,42,2,2018,1
79459,103718,679,1,2018,1
79460,103758,182,3,2018,1
79461,103699,481,4,2018,1
79462,103672,590,5,2018,1
79463,103333,682,4,2018,1
79464,103807,518,5,2018,1
79465,15042,103,2,2018,1
79466,103653,31,5,2018,1
79467,103496,623,5,2018,2
79468,103906,440,4,2018,2
79469,103659,534,1,2018,2
79470,103883,652,4,2018,2
79471,103713,181,1,2018,2
79472,103454,269,5,2018,2
79473,103544,144,5,2018,2
79474,103367,641,5,2018,2
79475,103656,85,4,2018,2
79476,103560,403,5,2018,2
79477,22881,370,2,2018,2
79478,103702,673,3,2018,2
79479,103327,573,1,2018,2
79480,103605,511,5,2018,2
79481,103712,130,3,2018,3
79482,103834,429,1,2018,3
79483,103408,626,4,2018,3
79484,103593,670,4,2018,3
79485,103373,339,2,2018,3
79486,15042,322,2,2018,3
79487,103308,442,5,2018,3
79488,103965,185,4,2018,3
79489,103906,300,4,2018,3
79490,103463,43,1,2018,3
79491,103868,441,4,2018,4
79492,103858,479,1,2018,4
79493,103355,441,4,2018,4
79494,103367,17,3,2018,4
79495,103745,231,1,2018,4
79496,103862,60,2,2018,4
79497,103806,444,1,2018,4
79498,103455,194,5,2018,4
79499,103408,71,2,2018,4
79500,103320,18,5,2018,4
79501,103380,271,3,2018,4
79502,103613,563,1,2018,4
79503,103618,459,2,2018,4
79504,13879,271,2,2018,4
79505,103907,255,4,2018,4
79506,103709,392,3,2018,4
79507,103430,262,4,2018,4
79508,103962,668,2,2018,5
79509,103454,486,4,2018,5
79510,103834,413,1,2018,5
79511,103702,6,3,2018,5
79512,103672,316,5,2018,5
79513,103350,233,1,2018,5
79514,103382,584,4,2018,5
79515,103841,670,1,2018,5
79516,103423,672,3,2018,5
79517,103373,360,2,2018,5
79518,103650,607,3,2018,5
79519,103678,531,3,2018,5
79520,103401,419,4,2018,5
79521,103576,631,4,2018,5
79522,103873,345,4,2018,5
79523,103406,590,4,2018,5
79524,103575,356,4,2018,5
79525,103970,197,3,2018,5
79526,103436,279,1,2018,5
79527,103899,71,4,2018,5
79528,103633,103,1,2018,6
79529,103765,680,5,2018,6
79530,103491,516,4,2018,6
79531,103393,598,1,2018,6
79532,103779,654,2,2018,6
79533,103525,58,5,2018,6
79534,103510,321,4,2018,6
79535,103880,206,2,2018,6
79536,103505,670,5,2018,6
79537,103432,503,4,2018,6
79538,103557,290,5,2018,6
79539,103683,209,3,2018,6
79540,103700,123,2,2018,6
79541,103852,105,4,2018,6
79542,103414,274,3,2018,6
79543,103982,519,4,2018,6
79544,103688,652,1,2018,7
79545,103970,683,3,2018,7
79546,103765,287,5,2018,7
79547,103962,664,4,2018,7
79548,103834,77,4,2018,7
79549,103444,677,1,2018,7
79550,103350,407,1,2018,7
79551,103476,561,1,2018,7
79552,103862,295,2,2018,7
79553,103660,11,1,2018,7
79554,22881,442,1,2018,7
79555,103996,533,4,2018,7
79556,103758,125,1,2018,7
79557,6,585,1,2018,7
79558,103807,611,1,2018,7
79559,103368,438,3,2018,7
79560,103869,129,4,2018,7
79561,103451,657,2,2018,8
79562,103852,457,4,2018,8
79563,103652,304,5,2018,8
79564,103707,3,4,2018,8
79565,103404,186,1,2018,8
79566,14902,563,1,2018,8
79567,103505,247,4,2018,8
79568,103587,81,4,2018,8
79569,103781,16,3,2018,8
79570,103524,236,5,2018,9
79571,14902,506,1,2018,9
79572,103316,271,4,2018,9
79573,103467,183,1,2018,9
79574,103899,680,4,2018,9
79575,103833,337,1,2018,9
79576,103987,451,5,2018,9
79577,103860,300,2,2018,9
79578,103997,53,1,2018,9
79579,103408,491,4,2018,9
79580,103820,529,5,2018,9
79581,103678,135,1,2018,9
79582,103806,556,4,2018,9
79583,103596,472,2,2018,9
79584,103394,8,3,2018,9
79585,103423,152,2,2018,9
79586,103825,87,4,2018,10
79587,103577,689,2,2018,10
79588,103695,124,1,2018,10
79589,103700,426,2,2018,10
79590,103510,538,4,2018,10
79591,103659,683,5,2018,11
79592,103812,316,2,2018,11
79593,103659,169,5,2018,11
79594,103744,189,5,2018,11
79595,103505,414,5,2018,11
79596,22881,432,4,2018,11
79597,103728,77,2,2018,11
79598,103451,139,2,2018,11
79599,6,183,1,2018,11
79600,103709,441,3,2018,11
79601,103901,192,4,2018,11
79602,103646,120,5,2018,11
79603,103350,575,1,2018,11
79604,103825,33,2,2018,11
79605,103603,19,4,2018,11
79606,103516,217,4,2018,11
79607,103911,114,5,2018,12
79608,103763,424,1,2018,12
79609,103528,661,1,2018,12
79610,103544,187,5,2018,12
79611,103836,201,3,2018,12
79612,103467,365,1,2018,12
79613,103987,241,5,2018,12
79614,103801,41,5,2018,12
79615,103309,117,5,2018,12
79616,103678,654,3,2018,12
79617,103366,357,4,2018,12
79618,103768,613,3,2018,12
79619,103865,303,2,2019,1
79620,103621,183,1,2019,1
79621,103463,87,3,2019,1
79622,103466,574,5,2019,1
79623,103833,26,4,2019,1
79624,6,562,1,2019,1
79625,103510,258,4,2019,1
79626,103620,212,2,2019,1
79627,103453,439,3,2019,1
79628,103820,414,5,2019,1
79629,103707,434,3,2019,1
79630,103557,49,5,2019,2
79631,103590,138,1,2019,2
79632,6,275,1,2019,2
79633,103809,396,1,2019,2
79634,103707,115,4,2019,2
79635,103413,116,2,2019,2
79636,103982,5,5,2019,2
79637,103606,390,3,2019,2
79638,103523,96,5,2019,2
79639,103503,478,1,2019,2
79640,103972,141,5,2019,2
79641,103705,429,4,2019,2
79642,103593,348,2,2019,2
79643,103963,653,4,2019,3
79644,103982,649,4,2019,3
79645,103954,175,3,2019,3
79646,103350,492,5,2019,3
79647,103393,526,1,2019,3
79648,103873,291,3,2019,3
79649,103831,324,1,2019,3
79650,103318,27,5,2019,3
79651,103406,449,5,2019,3
79652,103330,27,5,2019,3
79653,103834,18,1,2019,3
79654,103605,360,5,2019,3
79655,103408,92,4,2019,3
79656,103309,411,5,2019,4
79657,103845,178,4,2019,4
79658,103651,496,5,2019,4
79659,103587,108,4,2019,4
79660,23448,484,4,2019,4
79661,103524,158,4,2019,4
79662,103954,100,3,2019,4
79663,103641,539,1,2019,4
79664,103833,212,4,2019,4
79665,103466,261,1,2019,4
79666,103709,29,3,2019,4
79667,103655,543,3,2019,4
79668,103717,640,4,2019,4
79669,103820,26,5,2019,4
79670,103687,391,4,2019,5
79671,103659,649,5,2019,5
79672,103779,346,2,2019,5
79673,103718,684,5,2019,5
79674,13885,577,4,2019,5
79675,103651,79,5,2019,5
79676,103367,609,1,2019,5
79677,103728,507,2,2019,5
79678,103318,175,5,2019,5
79679,103577,109,3,2019,5
79680,103395,325,1,2019,5
79681,103401,275,4,2019,5
79682,103309,314,3,2019,5
79683,103606,689,3,2019,5
79684,103416,482,1,2019,5
79685,103350,417,5,2019,5
79686,103719,504,4,2019,5
79687,103650,307,5,2019,5
79688,103333,446,1,2019,6
79689,103836,90,1,2019,6
79690,103873,98,1,2019,6
79691,103834,292,4,2019,6
79692,103659,59,5,2019,6
79693,103954,597,2,2019,6
79694,103873,597,4,2019,6
79695,103617,475,4,2019,6
79696,103463,500,1,2019,6
79697,103890,416,4,2019,6
79698,103463,106,1,2019,6
79699,23448,107,4,2019,6
79700,103700,500,2,2019,6
79701,103463,382,1,2019,6
79702,103581,228,2,2019,7
79703,103869,578,2,2019,7
79704,103880,4,2,2019,7
79705,22881,644,4,2019,7
79706,103910,671,1,2019,7
79707,103820,8,3,2019,7
79708,103367,228,2,2019,7
79709,103639,178,4,2019,7
79710,103463,392,3,2019,7
79711,103654,534,5,2019,7
79712,103907,216,1,2019,7
79713,103593,58,4,2019,7
79714,103368,603,3,2019,7
79715,103467,357,3,2019,7
79716,103401,290,4,2019,7
79717,103744,655,4,2019,7
79718,103982,575,5,2019,7
79719,103825,103,2,2019,8
79720,103367,453,1,2019,8
79721,103379,383,5,2019,8
79722,103970,449,3,2019,8
79723,103834,311,1,2019,8
79724,103831,561,4,2019,8
79725,103718,185,1,2019,8
79726,103487,165,1,2019,8
79727,103333,604,1,2019,8
79728,103821,664,1,2019,8
79729,103755,472,2,2019,8
79730,103551,201,4,2019,8
79731,103510,447,2,2019,9
79732,103383,398,3,2019,9
79733,103406,670,4,2019,9
79734,103853,230,3,2019,9
79735,13874,569,3,2019,9
79736,103829,393,4,2019,9
79737,103505,48,2,2019,9
79738,103865,199,5,2019,9
79739,103408,326,4,2019,9
79740,103525,4,5,2019,9
79741,103406,598,4,2019,9
79742,103575,143,4,2019,9
79743,103769,481,2,2019,9
79744,103587,516,5,2019,10
79745,103463,394,1,2019,10
79746,103907,544,5,2019,10
79747,103582,472,1,2019,10
79748,103509,342,2,2019,10
79749,103333,324,1,2019,10
79750,103982,297,4,2019,10
79751,103901,684,4,2019,10
79752,103412,86,1,2019,10
79753,103614,404,3,2019,10
79754,103620,549,1,2019,10
79755,103553,469,2,2019,11
79756,103820,215,5,2019,11
79757,103700,278,2,2019,11
79758,103960,467,4,2019,11
79759,103848,288,5,2019,11
79760,103672,538,5,2019,11
79761,103880,184,4,2019,11
79762,103515,104,5,2019,11
79763,103327,483,1,2019,11
79764,103873,444,2,2019,11
79765,103882,576,5,2019,11
79766,103509,66,5,2019,11
79767,103707,208,3,2019,11
79768,103393,411,1,2019,11
79769,103699,458,5,2019,12
79770,103775,196,4,2019,12
79771,103333,315,4,2019,12
79772,103308,272,5,2019,12
79773,103907,336,4,2019,12
79774,103617,263,4,2019,12
79775,103862,199,2,2019,12
79776,103410,549,3,2019,12
79777,103518,613,4,2019,12
79778,103713,284,1,2019,12
79779,103444,293,1,2019,12
79780,103444,479,1,2019,12
79781,103506,50,1,2019,12
79782,103523,167,5,2019,12
79783,103996,440,4,2019,12
79784,103627,258,4,2019,12
79785,103579,57,1,2019,12
79786,103524,549,4,2019,12
79787,103524,681,4,2020,1
79788,22881,605,4,2020,1
79789,103586,583,2,2020,1
79790,103820,329,5,2020,1
79791,103856,610,4,2020,1
79792,103848,492,5,2020,1
79793,103618,226,2,2020,1
79794,103707,179,4,2020,1
79795,103518,675,4,2020,1
79796,103768,587,3,2020,1
79797,103962,177,2,2020,1
79798,103896,339,5,2020,1
79799,103785,487,3,2020,2
79800,103379,89,5,2020,2
79801,103820,254,3,2020,2
79802,103425,113,2,2020,2
79803,103845,389,4,2020,2
79804,103525,264,1,2020,2
79805,103618,417,4,2020,2
79806,103700,525,5,2020,2
79807,103558,177,1,2020,2
79808,103596,270,2,2020,2
79809,103644,253,1,2020,2
79810,103865,536,5,2020,2
79811,103350,685,5,2020,2
79812,103523,456,1,2020,2
79813,103982,241,5,2020,3
79814,22881,558,4,2020,3
79815,103651,74,3,2020,3
79816,103755,152,2,2020,3
79817,103910,390,1,2020,3
79818,103988,278,5,2020,3
79819,103641,3,5,2020,3
79820,103886,418,1,2020,3
79821,103652,259,3,2020,3
79822,103581,60,2,2020,3
79823,103424,618,5,2020,3
79824,103862,211,2,2020,3
79825,103405,479,4,2020,3
79826,103958,589,3,2020,3
79827,103883,4,4,2020,3
79828,103761,235,1,2020,3
79829,103544,657,2,2020,4
79830,103775,582,4,2020,4
79831,103593,224,4,2020,4
79832,103899,426,1,2020,4
79833,103820,518,5,2020,4
79834,103645,197,2,2020,4
79835,103749,265,1,2020,4
79836,103367,15,3,2020,4
79837,103768,502,3,2020,5
79838,103809,400,1,2020,5
79839,103996,535,5,2020,5
79840,103496,204,5,2020,5
79841,14180,36,4,2020,5
79842,103639,8,1,2020,5
79843,103719,445,4,2020,5
79844,103650,467,5,2020,5
79845,103958,305,3,2020,5
79846,103728,202,5,2020,5
79847,103382,364,5,2020,5
79848,103392,491,1,2020,5
79849,103415,22,3,2020,5
79850,103392,449,3,2020,5
79851,103867,414,4,2020,6
79852,103587,288,5,2020,6
79853,103510,425,2,2020,6
79854,103869,149,2,2020,6
79855,103509,103,2,2020,6
79856,103812,653,1,2020,6
79857,103768,174,3,2020,6
79858,103890,252,5,2020,6
79859,103369,599,1,2020,7
79860,103603,386,4,2020,7
79861,103699,490,5,2020,7
79862,103834,242,4,2020,7
79863,103510,113,4,2020,7
79864,103617,675,2,2020,7
79865,103410,54,3,2020,7
79866,103896,332,3,2020,7
79867,103401,209,4,2020,7
79868,103814,413,1,2020,7
79869,103659,590,1,2020,8
79870,103825,411,4,2020,8
79871,103982,250,5,2020,8
79872,103982,374,5,2020,8
79873,103834,353,1,2020,8
79874,103377,691,5,2020,8
79875,103614,515,3,2020,8
79876,103496,682,5,2020,8
79877,103802,291,1,2020,8
79878,103430,536,4,2020,8
79879,103451,160,2,2020,8
79880,103336,282,1,2020,8
79881,103523,190,5,2020,8
79882,103406,432,3,2020,8
79883,103768,71,4,2020,9
79884,103646,277,5,2020,9
79885,103726,263,4,2020,9
79886,103490,217,5,2020,9
79887,103505,253,4,2020,9
79888,103446,221,3,2020,9
79889,103707,60,4,2020,9
79890,103638,500,3,2020,9
79891,103413,648,2,2020,9
79892,14902,528,1,2020,10
79893,103373,83,2,2020,10
79894,103907,661,4,2020,10
79895,103587,512,3,2020,10
79896,103960,213,4,2020,10
79897,103393,270,1,2020,10
79898,103670,385,2,2020,10
79899,103821,350,2,2020,10
79900,103587,277,4,2020,10
79901,103736,102,3,2020,10
79902,103327,419,1,2020,10
79903,103379,160,5,2020,10
79904,103617,524,4,2020,11
79905,103707,506,4,2020,11
79906,103910,254,1,2020,11
79907,103703,673,5,2020,11
79908,103868,186,4,2020,11
79909,103954,594,3,2020,11
79910,103880,241,4,2020,11
79911,14906,12,4,2020,11
79912,103784,98,4,2020,11
79913,103838,381,5,2020,11
79914,103401,131,4,2020,11
79915,22881,418,5,2020,12
79916,103403,160,5,2020,12
79917,103907,61,1,2020,12
79918,103606,521,2,2020,12
79919,15202,628,1,2020,12
79920,103713,304,1,2020,12
79921,103362,508,2,2020,12
79922,103582,597,1,2020,12
79923,14180,512,4,2020,12
79924,103460,511,2,2020,12
79925,103606,674,5,2020,12
79926,103500,68,2,2021,1
79927,103505,626,2,2021,1
79928,103963,123,4,2021,1
79929,103463,239,3,2021,1
79930,103700,626,2,2021,1
79931,13879,233,2,2021,1
79932,103467,474,1,2021,1
79933,22881,624,4,2021,1
79934,103819,152,4,2021,1
79935,103886,387,1,2021,1
79936,15018,335,4,2021,1
79937,103382,255,5,2021,1
79938,103582,476,1,2021,1
79939,103641,316,1,2021,1
79940,103992,247,4,2021,1
79941,103333,468,1,2021,2
79942,103820,385,5,2021,2
79943,103707,123,4,2021,2
79944,103765,359,5,2021,2
79945,103490,19,4,2021,2
79946,103441,90,2,2021,2
79947,103498,681,2,2021,2
79948,103831,44,2,2021,2
79949,103410,669,3,2021,2
79950,103595,74,3,2021,2
79951,103394,602,3,2021,2
79952,103505,507,5,2021,2
79953,22881,615,4,2021,2
79954,103333,460,4,2021,2
79955,103566,261,2,2021,2
79956,103809,313,1,2021,2
79957,103618,224,4,2021,2
79958,103774,13,4,2021,2
79959,103678,639,3,2021,2
79960,22881,302,5,2021,2
79961,103582,613,1,2021,2
79962,103644,635,1,2021,3
79963,103454,161,1,2021,3
79964,103557,672,5,2021,3
79965,103510,230,4,2021,3
79966,103600,165,2,2021,3
79967,103650,132,5,2021,3
79968,103880,242,1,2021,3
79969,103557,30,5,2021,3
79970,103882,573,5,2021,3
79971,103523,487,1,2021,3
79972,103320,9,4,2021,3
79973,103523,154,1,2021,3
79974,103768,622,3,2021,3
79975,103314,474,2,2021,3
79976,103577,332,3,2021,3
79977,103425,241,5,2021,3
79978,103618,272,4,2021,4
79979,103907,617,5,2021,4
79980,103860,343,2,2021,4
79981,103698,528,1,2021,4
79982,103497,500,2,2021,4
79983,103836,494,5,2021,4
79984,103467,190,1,2021,4
79985,103686,453,5,2021,4
79986,103644,465,1,2021,4
79987,103869,539,2,2021,4
79988,23448,453,4,2021,4
79989,103960,535,4,2021,5
79990,103367,93,5,2021,5
79991,103436,73,5,2021,5
79992,103460,540,2,2021,5
79993,103737,104,5,2021,5
79994,103831,373,1,2021,5
79995,103379,427,5,2021,5
79996,103821,349,2,2021,5
79997,103880,431,2,2021,5
79998,103496,601,5,2021,5
79999,103958,388,1,2021,5
80000,103842,541,4,2021,5
80001,103834,78,3,2021,5
80002,103775,294,4,2021,5
80003,103595,289,3,2021,5
80004,103911,579,2,2021,5
80005,103901,54,4,2021,5
80006,103880,494,2,2021,5
80007,103606,352,3,2021,5
80008,103558,91,2,2021,5
80009,103463,443,1,2021,5
80010,103819,672,4,2021,5
80011,103596,604,2,2021,6
80012,103821,499,1,2021,6
80013,103368,161,3,2021,6
80014,103656,163,4,2021,6
80015,103503,397,1,2021,6
80016,103413,691,2,2021,6
80017,103646,336,5,2021,6
80018,103582,280,1,2021,6
80019,23251,512,1,2021,6
80020,103544,629,5,2021,6
80021,13892,654,3,2021,6
80022,103597,161,4,2021,6
80023,103516,667,4,2021,6
80024,103758,542,5,2021,6
80025,103336,318,2,2021,6
80026,103503,374,1,2021,7
80027,13874,587,5,2021,7
80028,103911,405,5,2021,7
80029,15202,2,1,2021,7
80030,103962,572,2,2021,7
80031,103758,314,3,2021,7
80032,103435,556,2,2021,7
80033,103981,423,1,2021,7
80034,22881,547,1,2021,7
80035,103744,22,1,2021,7
80036,22881,36,4,2021,7
80037,103660,647,4,2021,7
80038,103602,255,1,2021,7
80039,103629,533,5,2021,7
80040,103718,595,1,2021,7
80041,103451,539,4,2021,8
80042,103505,583,4,2021,8
80043,103728,620,2,2021,8
80044,103687,213,4,2021,8
80045,103466,606,4,2021,8
80046,103505,464,2,2021,8
80047,103423,163,3,2021,8
80048,6,126,1,2021,8
80049,103848,495,1,2021,8
80050,103523,176,1,2021,8
80051,103582,204,1,2021,8
80052,103648,154,5,2021,8
80053,103699,524,5,2021,8
80054,103466,301,5,2021,8
80055,103967,12,2,2021,8
80056,103699,384,5,2021,8
80057,103848,645,2,2021,8
80058,103834,205,5,2021,8
80059,103423,486,3,2021,8
80060,103749,440,1,2021,9
80061,103505,396,2,2021,9
80062,103446,453,3,2021,9
80063,103712,35,3,2021,9
80064,103996,193,2,2021,9
80065,103856,555,4,2021,9
80066,103384,26,2,2021,9
80067,103702,647,3,2021,9
80068,103699,416,4,2021,9
80069,103548,40,5,2021,9
80070,103308,438,5,2021,9
80071,103441,148,5,2021,9
80072,103456,653,1,2021,9
80073,103695,222,1,2021,9
80074,103382,97,4,2021,9
